"ensembl_gene_id","external_gene_name","entrezgene_id","ERKi_1hr.logFC","ERKi_1hr.AveExpr","ERKi_1hr.t","ERKi_1hr.P.Value","ERKi_1hr.adj.P.Val","ERKi_1hr.B","ERKi_24hr.logFC","ERKi_24hr.AveExpr","ERKi_24hr.t","ERKi_24hr.P.Value","ERKi_24hr.adj.P.Val","ERKi_24hr.B"
"ENSG00000029363","BCLAF1",9774,-0.0781708416944691,22.0766448120536,-1.60030478708731,0.116438983091287,0.999887989390979,-4.58611817950153,0.0605631318670565,22.0972702589677,1.21165234324882,0.23189147097139,0.327742326204915,-6.16090060948054
"ENSG00000137055","PLAA",9373,-0.00911552805113127,22.1548054421901,-0.461603126371866,0.646561045929077,0.999887989390979,-5.62515462852719,-0.0262784674487341,22.1296378012402,-1.34424673286478,0.185523126434999,0.274807338445456,-5.99549173828418
"ENSG00000141985","SH3GL1",6455,0.0214473148892062,21.8543412094301,0.94738203753519,0.348439056334918,0.999887989390979,-5.31627306535127,0.0164902877107101,21.9332607046914,0.621150586778933,0.537595599891535,0.633403981926318,-6.69731532292415
"ENSG00000175582","RAB6A",5870,-0.0313004700220941,22.0020690680918,-0.860501416582765,0.394015690980684,0.999887989390979,-5.38670894427779,0.168851684583999,22.0484324865011,5.32137815359614,3.03782881012671e-06,2.43912219138584e-05,4.21558273722243
"ENSG00000111481","COPZ1",22818,-0.0312018657730991,22.0576668751309,-1.56789262751045,0.123821855125051,0.999887989390979,-4.63037672832184,0.0334025147105592,22.0686410372629,1.28987230537857,0.203603174627409,0.295422707064566,-6.06525228611373
"ENSG00000084073","ZMPSTE24",10269,0.0206950702986401,21.8763418282515,0.891175822123477,0.377514253241234,0.999887989390979,-5.36258403013286,-0.025888070800736,21.8680968857668,-0.861328231239208,0.393567254225987,0.497468079995115,-6.51944346121913
"ENSG00000065154","OAT",4942,-0.00135804989746446,21.7051308654462,-0.039408811042237,0.968736532320502,0.999887989390979,-5.72164494186143,0.0737097713398548,21.8279485063697,1.9133759410035,0.061995015947493,0.110626690594157,-5.11124069778473
"ENSG00000135720","DYNC1LI2",1783,-0.0038905002857655,22.0054558320394,-0.183252269340755,0.85541266772328,0.999887989390979,-5.70700294404901,0.0717562311850539,21.9578010677225,3.2526323420018,0.00215617186296878,0.00632620379870696,-2.08510248339125
"ENSG00000081307","UBA5",79876,0.0870446186000759,21.8338562466027,2.22146374822394,0.0313265969714992,0.999887989390979,-3.59124019141792,0.018865516723953,21.7734724977582,0.597414414597059,0.553188112284174,0.647573794862903,-6.71182567493728
"ENSG00000105197","TIMM50",92609,0.00994249158587758,21.5924982105185,0.294700745015882,0.769560338528085,0.999887989390979,-5.68267660652301,-0.00328118644394796,21.6029503725601,-0.11316062878712,0.910400299978251,0.93617669401378,-6.88516153941563
"ENSG00000175063","UBE2C",11065,0.0145567746429043,21.7196734757379,0.10102654673,0.919972398862572,0.999887989390979,-5.71768789600118,-1.13977258304702,21.464347306921,-8.38184012933478,8.76027409217811e-11,5.34063852691001e-09,14.4683215250622
"ENSG00000151929","BAG3",9531,0.0242413801720421,21.9142139641101,0.627096970892755,0.53372385926668,0.999887989390979,-5.54335334872227,-0.0622893150793192,22.0062694569305,-1.67462699329162,0.100858482361578,0.166247034947097,-5.51554329380053
"ENSG00000136875","PRPF4",9128,-0.000182212455484852,22.1310739408415,-0.0103457487155455,0.991790575942408,0.999887989390979,-5.72230626891903,-0.163763602677962,22.0402240673204,-6.82741416219355,1.73092150358209e-08,3.34998073312317e-07,9.27325341095883
"ENSG00000107937","GTPBP4",23560,-0.0207658433473714,22.1295796830602,-0.604811270807381,0.548303110641704,0.999887989390979,-5.5557949345551,-0.28938755663892,21.9560999344049,-6.47474775667807,5.83291000918019e-08,9.25592660853013e-07,8.08113061177562
"ENSG00000093000","NUP50",10762,-0.000504012095392045,22.0494011145518,-0.0243064653428075,0.980714238600215,0.999887989390979,-5.72208501763726,-0.197180937362078,22.0132368339545,-8.13908597493195,1.97690208435408e-10,9.27391922753709e-09,13.668239978028
"ENSG00000247596","TWF2",11344,0.00830598484984763,21.7422559077795,0.311529223041476,0.756818547230157,0.999887989390979,-5.67802110948779,0.01437912605678,21.62321509632,0.528207065938216,0.599918812348794,0.688640774042927,-6.7509524129539
"ENSG00000148396","SEC16A",9919,0.0108197848746351,21.9849887351842,0.664176029308655,0.509923086792068,0.999887989390979,-5.52167508157622,-0.00586814826584769,21.9620766396801,-0.348787026095666,0.728855736549331,0.795089942669803,-6.83018851329262
"ENSG00000143641","GALNT2",2590,0.015216227838419,21.834161091326,0.722954599115372,0.473400662310398,0.999887989390979,-5.48481644637514,0.202684245707824,21.9876594722703,7.27873938465143,3.6740880043929e-09,9.86111355896019e-08,10.7956608714046
"ENSG00000136205","TNS3",64759,0.0470685497198337,21.6322153944315,0.946767161672728,0.348748966828081,0.999887989390979,-5.31679437421471,0.421949637775383,21.9128457575695,7.28974967594604,3.53814613483204e-09,9.57901610714563e-08,10.8327081816582
"ENSG00000156467","UQCRB",7381,0.0181565599845064,21.771654585302,0.577283058061228,0.566588406046395,0.999887989390979,-5.57055249975081,0.104478634653972,21.7457409122457,3.3682884229722,0.00154650642788377,0.00475483874711381,-1.77364996440306
"ENSG00000184227","ACOT1",641371,0.00631348983903506,21.9328734059596,0.192384354944552,0.848295582752816,0.999887989390979,-5.70543540894554,0.199123728141961,21.9541069310421,4.34392751081267,7.73638526011614e-05,0.00036867698601391,1.07869160331954
"ENSG00000102030","NAA10",8260,0.0343129240468246,22.1519184153667,1.32081819116297,0.193154009258124,0.999887989390979,-4.9409221736124,-0.144023125996592,22.0664696334894,-5.19479514765756,4.65953739730015e-06,3.46119683950885e-05,3.79910241184235
"ENSG00000120254","MTHFD1L",25902,0.00572067948472029,22.1717388544035,0.224952335296442,0.823021645375817,0.999887989390979,-5.69922575704822,-0.105492501984435,22.0805004739153,-3.92983941137415,0.000286324308809701,0.00112222957405862,-0.175753332636898
"ENSG00000177646","ACAD9",28976,-0.0179904415324481,22.0137347387349,-0.720161910981485,0.475101641468671,0.999887989390979,-5.4866366616196,0.128653564508804,22.024621405716,5.66119391379434,9.55617462517443e-07,9.45097919187298e-06,5.34376946639529
"ENSG00000167900","TK1",7083,0.0202724359363561,21.9082123695092,0.345915297451892,0.730997664674571,0.999887989390979,-5.66770886489864,-0.931420799224664,21.6377487297992,-7.72956209248815,7.89304853561775e-10,2.77231149183117e-08,12.3072141803254
"ENSG00000183696","UPP1",7378,0.016507852324835,21.5609086228802,0.21645497751273,0.829598796396949,0.999887989390979,-5.70093916800945,0.0581050367204425,21.4598717923204,0.924622869062913,0.360033007346091,0.464662952226869,-6.46326167899991
"ENSG00000065243","PKN2",5586,-0.0179754499855664,22.0934825996857,-0.710272823784638,0.481152696021062,0.999887989390979,-5.49302691160464,0.109428287618557,22.111792876585,4.03569195794426,0.000205868615059609,0.000848046618167275,0.139477297186955
"ENSG00000198931","APRT",353,0.0464797100205461,22.0435649335217,1.61419127322018,0.113387155910388,0.999887989390979,-4.56691185497871,0.024668953584148,22.0726892102282,0.784408716914427,0.436859339183851,0.539482416040773,-6.58252341037219
"ENSG00000069849","ATP1B3",483,-0.0296154837143128,21.8876492117231,-0.963597244091824,0.340331547432049,0.999887989390979,-5.30240851581199,0.0407627365285472,21.8774595321052,1.18624374996521,0.241674597719228,0.337999442405117,-6.19076554259087
"ENSG00000136937","NCBP1",4686,0.0150569546372228,22.0701122781879,0.61032081209478,0.544679943086647,0.999887989390979,-5.55276021576768,-0.0251654050816869,22.0797104722016,-0.943907298049761,0.350195190188847,0.455141761574815,-6.44538195026139
"ENSG00000166441","RPL27A",6157,0.0361528818706364,21.8299766765436,1.37256875622286,0.176601624847784,0.999887989390979,-4.87986914795622,-0.177619728241878,21.770937898353,-5.17910242350146,4.91264166608209e-06,3.62084599481957e-05,3.7476370795161
"ENSG00000131467","PSME3",10197,0.00825684235773699,21.8931730952491,0.273900665265221,0.785398177995374,0.999887989390979,-5.68807509877379,-0.260851449014371,21.8765984943036,-7.48420830832242,1.8199729830789e-09,5.62806862702118e-08,11.4860276094943
"ENSG00000073921","PICALM",8301,-0.0289157433247597,22.2054429119241,-0.950366120529487,0.346937584243293,0.999887989390979,-5.31373847569402,0.0278025611136659,22.1245114644902,0.922536748658306,0.361107875897757,0.465497012654789,-6.46517455259887
"ENSG00000196923","PDLIM7",9260,0.00112362018986005,21.7042695044583,0.0331262233671392,0.973718542706447,0.999887989390979,-5.72185335409034,-0.174045308205357,21.6473041566581,-3.61596160903779,0.000745428914358514,0.00254886057484131,-1.08542908331461
"ENSG00000177565","TBL1XR1",79718,0.0180249568774968,21.8250369070041,0.679175435924913,0.500460535800229,0.999887989390979,-5.51255945443464,0.0824151086228349,21.8510116006153,2.85392405699701,0.00647589450488426,0.0161424531539682,-3.10474367488107
"ENSG00000085719","CPNE3",8895,0.00129427111886087,22.0189501466329,0.0395623984815804,0.968614754442222,0.999887989390979,-5.72163939485275,-0.012853840249512,22.0843838471625,-0.436304261158956,0.66467632058226,0.742832577735968,-6.79555520962375
"ENSG00000107164","FUBP3",8939,0.000520422552976676,22.0960777049348,0.030569158574148,0.975746576639761,0.999887989390979,-5.72192784268027,-0.0381642694057845,22.0446723390666,-1.99418249103751,0.0521360660723348,0.0954895544908535,-4.96400529528629
"ENSG00000168036","CTNNB1",1499,0.028603388566488,21.414108638983,0.623967774133687,0.535758700296937,0.999887989390979,-5.5451269696589,0.0767807722400184,21.4375605562259,1.63497676561396,0.108944444398368,0.177146281756538,-5.57811654582497
"ENSG00000081154","PCNP",57092,0.00758153394893753,22.0926940846864,0.33203029243406,0.741388144632864,0.999887989390979,-5.67200208433818,0.0248577979450574,22.1398807227912,1.02893498109358,0.308941195889915,0.411230989850347,-6.36233081807456
"ENSG00000125755","SYMPK",8189,-0.000141520248927384,22.0024030263888,-0.00987308444775067,0.992165625596997,0.999887989390979,-5.72231063969505,-0.0192045665129825,21.9688705579356,-0.915385716185161,0.364808189762837,0.46890257873236,-6.47170012706926
"ENSG00000100216","TOMM22",56993,0.0123584102907264,22.0506668468546,0.426634487029804,0.671653554784459,0.999887989390979,-5.63929248063691,-0.00550161887396063,22.0654944771271,-0.192990481512187,0.847824060396946,0.889283849380081,-6.87280662311024
"ENSG00000141756","FKBP10",60681,-0.0299023886314211,21.240125346817,-0.909346632848303,0.367949796915908,0.999887989390979,-5.34790962663546,-0.0329367441073288,21.2029284907869,-0.897920297840558,0.373948164380844,0.478006227795493,-6.48743215846006
"ENSG00000166333","ILK",3611,-0.0254684656288337,21.8814329369715,-1.27006727999506,0.210504933502057,0.999887989390979,-4.9987002147061,0.0394394574407446,21.8580215523027,1.52736559741878,0.133582436235858,0.209274246195494,-5.74118967904568
"ENSG00000163541","SUCLG1",8802,0.00196431689545099,21.9464116258495,0.075322332948904,0.940287816016365,0.999887989390979,-5.71976063314329,0.130572613365401,21.9403960374808,5.19535850587411,4.65069500733411e-06,3.45763779508681e-05,3.8009506919373
"ENSG00000136155","SCEL",8796,-0.00765375288377791,11.183717359691,-0.0884279100320753,0.930252848201607,0.999887989390979,-5.42237684596868,0.140849688545126,11.2014136247675,1.50955860338046,0.143911508068239,0.222434755770086,-5.43989314217357
"ENSG00000006451","RALA",5898,0.00308785874018293,21.6279705883086,0.0937607076998522,0.925710111201722,0.999887989390979,-5.71833503430037,0.121396677647616,21.7084604376811,3.73289614252992,0.000523965061954249,0.00189332845206584,-0.751142817718879
"ENSG00000155363","MOV10",4343,-0.0400934172125457,21.6449771225315,-1.04907470262688,0.299673545239443,0.999887989390979,-5.22561860459949,0.214447544848339,21.6447884989807,7.11010858456084,6.55003926917236e-09,1.56595476645339e-07,10.2276121869078
"ENSG00000132300","PTCD3",55037,0.00319014546210781,21.8218582034082,0.114006611236307,0.909733163221686,0.999887989390979,-5.71641171890722,-0.0531344690849578,21.7576982673988,-1.60700451366838,0.114961720411131,0.184713532324737,-5.62145907354894
"ENSG00000166165","CKB",1152,-0.0366840237999129,7.65055696734566,-0.411842221432521,0.685430462373955,0.999887989390979,-5.20239226467115,0.420028781608594,7.7452474614928,4.07155335345305,0.000748211169725901,0.00255541509948402,-0.439882697637623
"ENSG00000031823","RANBP3",8498,0.0123988714365565,21.8857852979884,0.652856173501147,0.517127906313092,0.999887989390979,-5.52842258310985,0.013629103679733,21.868332584172,0.665104219427316,0.509336359936844,0.606979311932556,-6.66897971773492
"ENSG00000237289","CKMT1B",1159,0.0123725602965206,20.7345769736728,0.197464544089034,0.844341825401706,0.999887989390979,-5.70453045368214,0.202900005371076,20.6611810301853,4.51742367523487,4.41273778668981e-05,0.000227982548483036,1.6197767695781
"ENSG00000124802","EEF1E1",9521,0.0184893539206429,21.6662352642105,0.655962118946008,0.515145637382827,0.999887989390979,-5.52658250839283,-0.0295930069175542,21.6240861857494,-1.01782955725487,0.314132922708404,0.416259042899585,-6.37356683384872
"ENSG00000115806","GORASP2",26003,0.0208253550835657,22.0319674509115,0.686926592406235,0.495608582548263,0.999887989390979,-5.50777081478132,0.0903069588649747,22.0047293105658,3.15422841833339,0.00284786004249709,0.00803785894930975,-2.34477411346407
"ENSG00000281742","MCCC2",64087,-0.00784268425305178,22.0791080098397,-0.224388556704224,0.823457630955356,0.999887989390979,-5.69934147593506,0.159356957072984,22.0906871420347,5.02691333621135,8.19139401964921e-06,5.55751573590668e-05,3.2506030566871
"ENSG00000117054","ACADM",34,-0.0460198442295863,21.7542904163495,-1.25316298582211,0.216535752446192,0.999887989390979,-5.01748091819055,0.212883332950702,21.7669224022916,5.26783804934769,3.64117831285546e-06,2.82522335456558e-05,4.03914268785804
"ENSG00000105755","ETHE1",23474,0.0143560256254374,21.3828567878984,0.339339204192193,0.735912495895541,0.999887989390979,-5.66976398071024,0.184942786847458,21.2689555112269,3.90048232113637,0.000313564238525441,0.00121419348619335,-0.262461452961896
"ENSG00000164687","FABP5",2171,-0.0218476584701134,21.7938586899929,-0.342807477091385,0.733318976096574,0.999887989390979,-5.66868498750187,-0.0878447227342882,21.7364785513085,-1.47445790802236,0.14723435268454,0.226545015352902,-5.81769706107908
"ENSG00000100266","PACSIN2",11252,0.0224782015233654,21.9221977481722,1.2029625071302,0.235201123502851,0.999887989390979,-5.07187650792974,0.0120544910046769,21.9341724839155,0.656345738212007,0.514902691076466,0.611989203222063,-6.67477768459674
"ENSG00000053747","LAMA3",3909,0.0163673673316236,20.6698902940645,0.21715735640016,0.82905466395917,0.999887989390979,-5.70080003527914,-0.0562602973470344,20.5671129080477,-0.744430624113411,0.460438093183064,0.561690092794415,-6.61304234990249
"ENSG00000186432","KPNA4",3840,-0.0227913786506812,22.1214406820112,-0.717383620899439,0.476797284529583,0.999887989390979,-5.488440675628,-0.0669186844716887,22.0414586067877,-1.83272718935884,0.0733819348010639,0.127507087444438,-5.25301338041345
"ENSG00000173786","CNP",1267,-0.00322550977351899,21.9432100319609,-0.141978391206432,0.887722665020323,0.999887989390979,-5.71313822958856,0.173762009153138,22.0594771319095,4.5170977085092,4.41742334062701e-05,0.000228086559057783,1.61875258117576
"ENSG00000070081","NUCB2",4925,-0.0245148366428405,21.784891726699,-0.658804686571904,0.513335040121015,0.999887989390979,-5.52489097294812,0.133243479567094,21.8346752483867,3.82529815492886,0.000395238890759508,0.00147760137215611,-0.483047681587569
"ENSG00000174173","TRMT10C",54931,-0.0254640376332915,22.1126391288556,-0.967623645469845,0.338337877780705,0.999887989390979,-5.29893094487671,0.0205191209334513,22.0233692062104,0.919631302462318,0.362608361214781,0.466867153864559,-6.4678317760085
"ENSG00000065911","MTHFD2",10797,0.0151172046579547,22.0271133586597,0.318715674444683,0.751397788137375,0.999887989390979,-5.6759546339798,-0.119733848432755,21.8341157874633,-3.32949154280131,0.00172997360823923,0.00522664796433665,-1.87886150693237
"ENSG00000135018","UBQLN1",29979,-0.00158376604204566,22.0853192150914,-0.0608843621278625,0.951717436840294,0.999887989390979,-5.7206599360908,-0.00507044579615383,22.0965647726602,-0.215135902156089,0.830621377936521,0.876419020977649,-6.86823935822501
"ENSG00000221914","PPP2R2A",5520,-0.0255404460145833,21.8770970833213,-0.746445488777933,0.459230537667826,0.999887989390979,-5.46923392534266,-0.0065099505919871,21.8106780172867,-0.240519746639489,0.811006223342726,0.861460875720293,-6.86239586331275
"ENSG00000134202","GSTM3",2947,-0.0961119173098644,13.9018278642878,-0.981927766659946,0.333596617932947,0.999887989390979,-5.12948546835421,0.196155516767636,13.9663488737353,2.14769160826658,0.0395212875837084,0.0756479456216532,-4.50654825717325
"ENSG00000145012","LPP",4026,0.0195279470902888,22.0638066868716,0.676944002031024,0.501862145426677,0.999887989390979,-5.51392817715462,0.159393827100755,22.023531127481,4.15943657766252,0.000139409768825603,0.000606144868531084,0.512892578042947
"ENSG00000131503","ANKHD1",54882,0.00300328211638641,22.0907010381218,0.155961314589924,0.876752082462778,0.999887989390979,-5.71123389577887,-0.0423862772895096,22.0609862207974,-2.73689455145718,0.00881307551382542,0.021099466903366,-3.38673472893935
"ENSG00000108578","BLMH",642,-0.0640961380143476,18.3168990863499,-0.851152439416265,0.399935710801103,0.999887989390979,-5.31918429151379,0.0528508489617748,18.2552177289099,0.858313330766803,0.396022562984966,0.499759177147164,-6.43173051030123
"ENSG00000129515","SNX6",58533,-0.00884380031993061,22.0043783141249,-0.430034384861442,0.669196628659436,0.999887989390979,-5.63796630223256,0.194467700429402,22.0239436875496,7.09405120140014,6.92121650568353e-09,1.64090507988914e-07,10.1734645420022
"ENSG00000142002","DPP9",91039,-0.0280556171941127,21.9325610713648,-0.954418919451939,0.344905200072664,0.999887989390979,-5.31028393723954,-0.0450781596338445,21.8291930106126,-1.40781538347726,0.165971626078175,0.249967350621469,-5.91057219203389
"ENSG00000115760","BIRC6",57448,-0.000248784046873148,22.0344764937267,-0.0137490929157697,0.989090150860898,0.999887989390979,-5.72226876478348,-0.0232589433450827,21.954523879969,-1.19240859906536,0.239273781333018,0.335882315549891,-6.18357403512035
"ENSG00000115756","HPCAL1",3241,0.00829626361132187,21.9183495221608,0.272644104725457,0.786357984859038,0.999887989390979,-5.68838862542464,-0.101226602104437,21.8400000371997,-2.58860982515171,0.0128889060995215,0.0292493521827747,-3.73180505766369
"ENSG00000198554","WDHD1",11169,0.00603995032681598,21.9386951643641,0.1207237015639,0.904440396081759,0.999887989390979,-5.71569085041208,-0.401655441459935,21.9035247905606,-11.5574717456005,3.84642630263297e-15,3.64769427699694e-12,24.3025159036313
"ENSG00000105193","RPS16",6217,0.0357437142422127,21.8948727138909,0.561446997564717,0.577242566510008,0.999887989390979,-5.57873558099779,-0.110719507349606,22.0114844302886,-1.64210329422899,0.107453248546391,0.175121916429912,-5.56696789661235
"ENSG00000117906","RCN2",5955,0.00525783447064863,21.9503600640031,0.182168595289329,0.856258047761369,0.999887989390979,-5.7071839077673,0.0489103034639107,21.976694205577,2.12493147356516,0.0390482200823603,0.0748767823866424,-4.71504869312432
"ENSG00000163283","ALPP",250,0.0516512416576517,14.6193072376281,0.41619023428664,0.680084996278296,0.999887989390979,-5.4694416313652,0.627676866980748,14.7958000063536,4.3647656576182,0.000127327699212554,0.000563370613156635,0.849822886661754
"ENSG00000120008","WDR11",55717,0.00122714235562839,22.0211502415259,0.0380506427190112,0.9698134422617,0.999887989390979,-5.72169305492392,-0.0164463460957521,21.9818554951687,-0.513817959936229,0.609862059638686,0.697463845506657,-6.75849091821792
"ENSG00000105976","MET",4233,0.0316600831341355,18.3249367031526,1.00232746205621,0.322429533656167,0.999887989390979,-5.19627979671567,-0.0976412889215581,18.3370384320694,-1.63316054986496,0.110574108966249,0.179215727312369,-5.49511690773462
"ENSG00000116478","HDAC1",3065,-0.0126788714057784,21.9814923824373,-0.632219374327037,0.530401612676981,0.999887989390979,-5.54043119778782,-0.0379704026284746,21.9567648231022,-1.15508931414367,0.25407528813183,0.351920250601293,-6.22657180733472
"ENSG00000114480","GBE1",2632,-0.0155534001433829,21.7515645909875,-0.42083978973065,0.675849429218529,0.999887989390979,-5.64152873604072,0.212611790630444,21.8268406969829,6.54057012809105,4.64911533235975e-08,7.67508691715482e-07,8.30362448871393
"ENSG00000163565","IFI16",3428,0.0234580814565444,18.1292998512009,0.349752403413979,0.72842620666108,0.999887989390979,-5.58666668725022,0.324953052693675,18.1387237517166,4.99773248195937,1.29329469667226e-05,8.06963168738388e-05,2.92250689054859
"ENSG00000116584","ARHGEF2",9181,-0.00059972050713206,21.7674825365793,-0.0154665368805357,0.987727470961002,0.999887989390979,-5.72224581670415,-0.291984329656092,21.5031561341917,-6.76697713931681,2.1312557919336e-08,3.9287836250871e-07,9.06900406738373
"ENSG00000105281","SLC1A5",6510,-0.00446578299114726,21.9245337068631,-0.0524366154786204,0.958409897831134,0.999887989390979,-5.72109772825262,-0.207682408620299,21.6858122544978,-3.59826967682013,0.000785930224538769,0.00266610272910906,-1.13550217967215
"ENSG00000130255","RPL36",25873,0.0131640738817051,22.1010667351353,0.503625087053706,0.616949876918924,0.999887989390979,-5.60670844361147,-0.123962515561558,22.0838976045598,-4.50325098742252,4.62102382631447e-05,0.000237449960009596,1.57527163503294
"ENSG00000226634","DDAH2",23564,-0.047149912192746,21.4524550796401,-1.24184811003952,0.220643664990019,0.999887989390979,-5.02992153303817,0.289485517804768,21.439069367686,6.43449377440027,6.70089816823636e-08,1.03914268546006e-06,7.94508775964755
"ENSG00000213648","SULT1A4",445329,0.0357273225591888,13.7444018774924,0.333520336404387,0.740945358316156,0.999887989390979,-5.49649074495544,0.527305587365619,13.8311416762982,4.07597375408828,0.000288196361042228,0.00112832841353001,0.0649847517262989
"ENSG00000168374","ARF4",378,-0.0571066153323373,21.5085973049033,-2.48535146428202,0.0166743546896384,0.999887989390979,-3.091251378826,-0.0636357969605541,21.4735982331407,-2.75408078755545,0.0084268687446997,0.0202829454980293,-3.34584634618232
"ENSG00000147853","AK3",50808,0.0324499093513736,21.8553918894785,0.863615327041251,0.392320249021307,0.999887989390979,-5.38429704590018,0.190740936268476,21.8357635372983,5.47281679907211,1.81675334890789e-06,1.61017547590123e-05,4.71670489879739
"ENSG00000113282","CLINT1",9685,0.00285822631399649,21.9728913198848,0.166055544395962,0.868847500057235,0.999887989390979,-5.70974820133804,0.0867338131970973,21.9915381874433,3.74764659292743,0.000501003686124124,0.00182192861570916,-0.708574150704354
"ENSG00000067248","DHX29",54505,0.010259585444316,22.0141321541828,0.526299473743432,0.601231403416847,0.999887989390979,-5.59609621782625,0.00198441175162285,22.0051240782869,0.090459892276347,0.92831824123977,0.948647176854519,-6.88749897669647
"ENSG00000073737","DHRS9",10170,0.147425269776083,11.2101847975848,1.40282679630885,0.173169489684635,0.999887989390979,-4.63362708793528,-0.245664229818071,11.163650043169,-2.32270221334506,0.0287830304356329,0.0576403483735633,-4.06840670013449
"ENSG00000123136","DDX39A",10212,-0.0203705673143914,21.9223231859914,-0.856125078150949,0.396406223198186,0.999887989390979,-5.3900844568476,-0.0767989266268964,21.8752884750906,-2.50217858612279,0.0159971468948826,0.0351171936079791,-3.92636801548335
"ENSG00000110917","MLEC",9761,-0.018625538264457,21.9663171892251,-0.457491329496421,0.649490822195647,0.999887989390979,-5.62687421621645,0.0713664868053975,21.9502211430941,1.47223159330065,0.147832145413892,0.227300911746994,-5.82086283225267
"ENSG00000172380","GNG12",55970,0.0465108226150844,21.9220324708082,0.874352461428164,0.386509294684502,0.999887989390979,-5.3759161250579,0.0898321763801906,21.9386280239451,2.00868284616931,0.0505181835795066,0.0930012332327234,-4.93704343337805
"ENSG00000102699","PARP4",143,-0.031305384843574,21.8908561137964,-1.05997447568035,0.294739890066301,0.999887989390979,-5.2153814752433,0.0745952235639788,21.7703595940599,2.33126652676479,0.0242192243511361,0.0497260235354694,-4.29621010864309
"ENSG00000109805","NCAPG",64151,-0.0215049048549511,21.9967054480751,-0.547772330231789,0.586520356593768,0.999887989390979,-5.58562141833535,-0.190174263633914,22.045454236781,-5.37827732060062,2.50493707272365e-06,2.08175636959069e-05,4.40352250490226
"ENSG00000248333","CDK11B",984,0.022131454174202,21.9929657330789,0.741586188745658,0.462141465282035,0.999887989390979,-5.47249711273518,-0.00528194400241194,21.9466656042485,-0.240403943231726,0.811095441978708,0.861460875720293,-6.86242399661283
"ENSG00000123213","NLN",57486,-0.0264180166601308,21.9886852266582,-1.06311866637232,0.293327217321455,0.999887989390979,-5.21240981432863,0.0922427438295889,21.9778803898869,4.74130287298614,2.1178206899342e-05,0.000122380498230118,2.32939164833785
"ENSG00000164070","HSPA4L",22824,0.00311754315535222,21.7830404784597,0.0695153446431644,0.944883448316588,0.999887989390979,-5.72014524970652,-0.0448657616771133,21.8177282548166,-1.31073528520072,0.196515146453236,0.287612187065674,-6.0388011953218
"ENSG00000168078","PBK",55872,0.03992992268182,21.7173469814303,0.575652149992444,0.567681132555438,0.999887989390979,-5.57140559760608,-0.457519266557768,21.9186613370224,-6.80641846852939,1.86064494214913e-08,3.54477780831314e-07,9.20230332222024
"ENSG00000005175","RPAP3",79657,0.0268048510723067,21.9150919381401,1.06745991103519,0.291384438773859,0.999887989390979,-5.20829309563276,-0.119039076308181,21.9280267385451,-5.93718775603132,3.7114057425298e-07,4.28952153085593e-06,6.26833036044275
"ENSG00000138107","ACTR1A",10121,0.0117898845698536,22.065663352673,0.572129896610602,0.570044631852674,0.999887989390979,-5.5732399191074,0.109234158713531,22.0706609261139,4.3883472026917,6.70505706239858e-05,0.000325157170611204,1.21643157399412
"ENSG00000140263","SORD",6652,0.0234505271344468,21.9884988119723,0.900773434643102,0.372442842524107,0.999887989390979,-5.35486865781304,-0.0298428003576505,22.0582312890605,-0.942240316588039,0.351038569943528,0.455883543325233,-6.44694152111053
"ENSG00000104980","TIMM44",10469,-0.0180357223746552,22.1047415115022,-0.584264187291295,0.561922785755918,0.999887989390979,-5.56687396551076,0.0687840823563414,22.0318659939943,3.01899715686041,0.00414460278224218,0.0110268655693382,-2.69324539791078
"ENSG00000100632","ERH",2079,0.0110964734604832,21.9266182195509,0.386154277155992,0.701178754717028,0.999887989390979,-5.65428005660387,0.00867120916374538,21.994811560471,0.321044068912686,0.749644887583238,0.812369110655528,-6.83956450319762
"ENSG00000155438","NIFK",84365,0.0201762375422666,22.0062424201227,0.728392566858167,0.470098439675108,0.999887989390979,-5.4812523884495,-0.237087853350083,21.899531903662,-6.3677544555137,8.4336393704302e-08,1.26282652678284e-06,7.71959311387431
"ENSG00000163938","GNL3",26354,0.00283484761684636,22.0840080221785,0.0977134804669818,0.922588157138177,0.999887989390979,-5.71798896239413,-0.239197786572338,21.9449898379398,-6.95040363141804,1.1337715102833e-08,2.45602534016954e-07,9.68870660375424
"ENSG00000083857","FAT1",2195,0.0857699914985884,21.4848884339412,1.07356929836627,0.288665555084956,0.999887989390979,-5.20247280418542,-0.032003970704278,21.529680751614,-0.364557349982812,0.71712830613667,0.785610331520534,-6.82451443018699
"ENSG00000230700","CSNK2B",1460,0.0087977018882915,21.9967531319322,0.34128281172243,0.734458711548557,0.999887989390979,-5.66916066071274,-0.0175854518520321,21.9443050749105,-0.754631228601025,0.454352889524429,0.556488572264883,-6.60540313353777
"ENSG00000156697","UTP14A",10813,0.00693885117380179,22.0228051391415,0.368595921247694,0.714135152404054,0.999887989390979,-5.6603201016012,-0.149203660137514,21.9461699122691,-7.26862130267469,3.80363539395723e-09,1.00819963004425e-07,10.7616107887132
"ENSG00000176623","RMDN1",51115,-0.0199592451002374,21.8585299937714,-0.441020377114375,0.661282726990625,0.999887989390979,-5.63360975526007,0.0687927059996562,21.8258656602439,1.99377973581248,0.0521816355269386,0.0955525121695819,-4.96475184145355
